Compound Score,Date,Negative Score,Neutral Score,Positive Score,Team,Tweet Ago,Tweet text
0.0,Tue Mar 20 21:00:01 +0000 2018,0.0,1.0,0.0,@clgaming,1,#ICYMI Our Rocket League team had their debut over the past weekend. Although we weren't able to pull off the victo… https://t.co/30YFEF5PqU
0.7249,Tue Mar 20 20:24:04 +0000 2018,0.0,0.798,0.202,@clgaming,1,"Hey #CLGFAM! The best stream ever is going down right now with @gsmVoiD! 🙌 Go watch some high level Smash! 

📺… https://t.co/0hhbJOfIRU"
0.875,Tue Mar 20 17:15:37 +0000 2018,0.0,0.593,0.407,@clgaming,1,@LiquiJean Thank you for the support Jean. We are confident that we will come back stronger for summer split. #CLGFIGHTING
-0.6249,Tue Mar 20 01:37:02 +0000 2018,0.212,0.788,0.0,@clgaming,1,GGs @GoingRogueGG. Unfortunately we lose the series 2-0. We will regroup and try to correct any issues we may have. https://t.co/kWrImk1OFq
0.4574,Tue Mar 20 00:10:45 +0000 2018,0.0,0.87,0.13,@clgaming,1,Let’s get this season started! 🔥 We are up next on stream against @GoingRogueGG. Come support the Six Squad in thei… https://t.co/7gdOzQCt6B
0.8975,Mon Mar 19 23:21:36 +0000 2018,0.0,0.563,0.437,@clgaming,1,RT @ESLRainbowSix: Now that's an exciting matchup! @GoingRogueGG and @clgaming will surely give their best! #R6PL https://t.co/jrTojOqe5a
0.0,Mon Mar 19 22:34:42 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @Jigz: The CLG badge has arrived 🤠 https://t.co/jaTKzCKsjC
0.0,Mon Mar 19 21:39:22 +0000 2018,0.0,1.0,0.0,@clgaming,1,"RT @r_R6ProLeague: Our first game of the night is @GoingRogueGG facing off against @clgaming!

It will be live in under three hours. https:…"
0.0,Mon Mar 19 21:14:08 +0000 2018,0.0,1.0,0.0,@clgaming,1,We sat down with @TheRealLaXInG and asked him to breakdown what happened at the Six Invitational and what they are… https://t.co/AoGeTm2fiz
0.3802,Mon Mar 19 19:55:21 +0000 2018,0.061,0.813,0.126,@clgaming,1,"Step into the @OMENbyHP Dojo with our very own @Huhi!

Learn some LoL tips + tricks in today's stream starting at 1… https://t.co/hFfVseGGFu"
0.3182,Mon Mar 19 19:31:50 +0000 2018,0.0,0.777,0.223,@clgaming,1,RT @Huhi: gonna be streaming in a bit :-) https://t.co/4fdgj92FQf
0.6792,Mon Mar 19 18:37:42 +0000 2018,0.0,0.79,0.21,@clgaming,1,It's game day! 👊 #CLGFAM be sure to support our R6 team in their opening Pro League Match! Our squad will be taking… https://t.co/Oo1cpPApef
0.6696,Mon Mar 19 18:09:03 +0000 2018,0.0,0.744,0.256,@clgaming,1,@ToMmYzAi0724 @Biofrostlol @Huhi @Stixxay @DarshanU @CLGReignover Thank you so much for the support Tommy! We are c… https://t.co/v5zL3yjxIi
0.0,Mon Mar 19 05:19:25 +0000 2018,0.0,1.0,0.0,@clgaming,1,GGWP Kalamazhu! @SFAT's run will end here in 4th place at #TheMango
-0.6103,Mon Mar 19 04:56:47 +0000 2018,0.19,0.81,0.0,@clgaming,1,"We're down to the final 4 at #TheMango! @SFAT takes on Kalamazhu next in Losers Semis! #CLGFIGHTING

📺… https://t.co/ciGmjNoxuS"
-0.5707,Mon Mar 19 04:04:55 +0000 2018,0.221,0.779,0.0,@clgaming,1,".@SFAT keeps moving on. Now facing Army in Losers Quarterfinals! #CLGFIGHTING #TheMango

📺 https://t.co/h76UnU7DHX https://t.co/2LXGffG7KB"
-0.7639,Mon Mar 19 03:11:02 +0000 2018,0.293,0.635,0.071,@clgaming,1,"Time for a Losers run! @SFAT fell to Syrox and now faces @HugS86 for Losers Top 8! #CLGFIGHTING

📺… https://t.co/PnF0SqDL8t"
0.8513,Mon Mar 19 02:36:50 +0000 2018,0.0,0.672,0.328,@clgaming,1,.@SFAT is live at #TheMango!  Tune in as he takes on @SyroxM in Winners Quarterfinals.  Winner moves on to Top 8!… https://t.co/Awtv94m8yf
0.69,Sun Mar 18 21:54:18 +0000 2018,0.0,0.787,0.213,@clgaming,1,"Thank you to all our fans for supporting the team this #NALCS split despite the rough start!

Time to regroup and p… https://t.co/lM8QpArSf3"
0.2003,Sun Mar 18 21:24:24 +0000 2018,0.208,0.476,0.315,@clgaming,1,Beautiful stuns setup by @biofrostlol nets us two kills! #CLGFIGHTING https://t.co/ouMmTcttyx
0.0,Sun Mar 18 21:05:14 +0000 2018,0.0,1.0,0.0,@clgaming,1,"Our split draws to an end vs a familiar opponent - @TeamSoloMid. Let's end it on high note! #CLGWIN

🔴… https://t.co/xhtlKcBXPc"
0.68,Sun Mar 18 19:01:22 +0000 2018,0.0,0.617,0.383,@clgaming,1,"Please welcome @Chapstick_Bad to CLG Rainbow Six!

Full Announcement:
https://t.co/Jp69m7xDfU https://t.co/uXGqGSSXNn"
0.0,Sun Mar 18 18:47:14 +0000 2018,0.0,1.0,0.0,@clgaming,1,@cubezer @CLGRed We are currently in the process of finding a new head coach for the team and will provide an updat… https://t.co/71aJFeuSkS
0.4215,Sun Mar 18 18:31:40 +0000 2018,0.0,0.853,0.147,@clgaming,1,"We have decided to part ways with @cubezer, head coach of @CLGRed. We want to thank him for his time with the team… https://t.co/5RHWaxbGtm"
0.6341,Sun Mar 18 01:37:01 +0000 2018,0.0,0.77,0.23,@clgaming,1,GGWP @OpTicLoL! AP Ezreal too strong! 🤔 We'll be ending the split tomorrow against @TeamSoloMid! #CLGFIGHTING
-0.5106,Sun Mar 18 00:46:10 +0000 2018,0.163,0.76,0.076,@clgaming,1,"We are finishing off the day against @OpTicLoL next on stream. Although the playoff dream is dead, we will be givin… https://t.co/jvR6Grlv7C"
0.0,Sat Mar 17 23:44:36 +0000 2018,0.0,1.0,0.0,@clgaming,1,https://t.co/AMRVNydzFs
0.7003,Sat Mar 17 22:44:58 +0000 2018,0.0,0.756,0.244,@clgaming,1,"RT @H1Z1ProLeague: The #H1PL will bring new and exciting opportunities for @clgaming.

Action starts on 4/21, streaming exclusively on Face…"
0.8519,Sat Mar 17 20:57:15 +0000 2018,0.0,0.558,0.442,@clgaming,1,RT @MijoRL: Glad to be back in the competitive scene :) we’ll be back stronger 💪 ggs @EvilGeniuses
0.0,Sat Mar 17 20:57:06 +0000 2018,0.0,1.0,0.0,@clgaming,1,GGs @EvilGeniuses! We had a really close series that was decided by one goal. We will be back next Saturday vs… https://t.co/4A2sKftROV
0.0,Sat Mar 17 20:39:06 +0000 2018,0.0,1.0,0.0,@clgaming,1,.@Dappur with the last second goal to send us to Game 5! 🔥🔥 Get in here ➡️https://t.co/6HU75PCpk4 https://t.co/NFekVuJEqV
0.0,Sat Mar 17 20:05:51 +0000 2018,0.0,1.0,0.0,@clgaming,1,"RT @RLEsports: Both teams making their #RLCS debut, @clgaming is about to take on @EvilGeniuses!

Tune in to catch the action!

https://t.c…"
0.8481,Sat Mar 17 19:51:50 +0000 2018,0.0,0.549,0.451,@clgaming,1,RT @SnoopyMans: Happy to be a part of this amazing group. @clgaming https://t.co/aDxPugACsi
0.0,Sat Mar 17 19:51:42 +0000 2018,0.0,1.0,0.0,@clgaming,1,"Let's get this season started. CLG vs EG is next up on stream. 👊

📺 https://t.co/6HU75PCpk4 https://t.co/pfdE3LmkLe"
0.4215,Sat Mar 17 19:24:33 +0000 2018,0.0,0.781,0.219,@clgaming,1,We asked @timifalodun what he hopes to achieve in 2018? https://t.co/nQ5XzpcHfw
0.7645,Sat Mar 17 19:10:59 +0000 2018,0.049,0.686,0.265,@clgaming,1,"RT @SmitePro: As exciting as it would've been to watch TBA dominate the Spring Split, we're even more excited to have @clgaming join us for…"
0.5574,Sat Mar 17 19:09:05 +0000 2018,0.0,0.521,0.479,@clgaming,1,The playoff dream is alive. #CLGFIGHTING https://t.co/Wic9r9GkTD
0.0,Sat Mar 17 18:03:16 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @SmitePro: #CLGFIGHTING in Season 5 of the #SPL! https://t.co/AJdOd9L8Kn
0.528,Sat Mar 17 18:03:10 +0000 2018,0.0,0.871,0.129,@clgaming,1,Today marks the start of the #RLCS! 🙌 We are so excited for our Rocket League squad to make some noise. Our game is… https://t.co/nUlBnxHppY
0.8834,Sat Mar 17 17:50:17 +0000 2018,0.0,0.65,0.35,@clgaming,1,RT @Hurriwind: Super excited to be working with @clgaming and also pumped to be playing with my old friend @Homiefe in the jungle. It's gon…
0.7815,Sat Mar 17 17:50:13 +0000 2018,0.0,0.778,0.222,@clgaming,1,"RT @fineokay_: SO EXCITED to be part of the @clgaming family! 

Just as excited to be teaming again with those who first gave me a shot in…"
0.7081,Sat Mar 17 17:30:00 +0000 2018,0.0,0.63,0.37,@clgaming,1,"Introducing CLG SMITE!

Please welcome @fineokay_, @Homiefe, @Hurriwind, @SnoopyMans, + @Jigz!

➡️… https://t.co/IOU7ZSDFvB"
0.4019,Sat Mar 17 17:05:20 +0000 2018,0.0,0.903,0.097,@clgaming,1,"RT @OMENbyHP: Find your center of the universe on #LeagueofLegends with the help of @Huhi. Tune in on Monday, 3/19 at 1PM PST and learn how…"
0.0,Sat Mar 17 00:16:48 +0000 2018,0.0,1.0,0.0,@clgaming,1,@CLG_Sateka #CLGFAM &lt;3 https://t.co/mWIhBCdlCm
-0.3818,Sat Mar 17 00:00:01 +0000 2018,0.167,0.833,0.0,@clgaming,1,"We’re not out yet. 

Watch #CLGFIGHTING EP. 05: Fight to the Finish   
🎥 https://t.co/fEGjY92CKO https://t.co/m3aqfmUBuU"
0.922,Fri Mar 16 22:49:43 +0000 2018,0.0,0.59,0.41,@clgaming,1,"RT @Tuesday_lol: woo 6-0 in the last 3 weeks, we just need FLY to win their match and we have a chance for playoff! :D"
0.0,Fri Mar 16 22:46:14 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @FallenBandit: We ended up going 6-0 in these past 3 weeks! #CLGFIGHTING https://t.co/M04DJfw2l2
0.0,Fri Mar 16 22:45:53 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @CLGRico: @CLG_Auto with the postgame interview! https://t.co/bUc5VpLrpE
0.0,Fri Mar 16 22:45:40 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @FallenBandit: CLGA: The Anime Story
0.4981,Fri Mar 16 22:45:35 +0000 2018,0.0,0.886,0.114,@clgaming,1,"RT @CLGRico: GG to @OpTicLoL academy.
We did all we could  and got this victory. 
Now it's up to fate!
Rooting for @FlyQuestSports now ^^ h…"
0.8906,Fri Mar 16 22:45:18 +0000 2018,0.0,0.595,0.405,@clgaming,1,LET'S GO! 🙌 The Academy squad has now won 6 games in a row and keep the playoff dream alive! What a clean performan… https://t.co/SpGgbqiPXj
-0.4199,Fri Mar 16 22:34:43 +0000 2018,0.117,0.883,0.0,@clgaming,1,Can they make it 6 in a row? 🙏 Our Academy team is fighting for playoffs on stream right now! Let’s finish the seas… https://t.co/mHfZNK101x
0.0,Fri Mar 16 21:58:52 +0000 2018,0.0,1.0,0.0,@clgaming,1,@TheRealLaXInG Ya yeeet!! https://t.co/KRyVzA3TYD
0.0,Fri Mar 16 21:48:19 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @TheRealLaXInG: I woke today saying I'm on fucking @clgaming ya yeeet!!
0.0,Fri Mar 16 19:48:26 +0000 2018,0.0,1.0,0.0,@clgaming,1,"New episode of CLGFIGHTING you say? 🤔

Episode 5 will be LIVE at 5PM PST! #CLGFIGHTING https://t.co/okWU6qNl43"
0.1531,Fri Mar 16 17:50:55 +0000 2018,0.081,0.778,0.141,@clgaming,1,RT @NightwalkeR1H: Just submitted my resignation letter at my job. I want to take this moment to thank each and everyone of you for believi…
0.8122,Fri Mar 16 17:49:11 +0000 2018,0.0,0.549,0.451,@clgaming,1,@Josh_Gernold Thanks Josh! 🙏 We are going to do our best. #CLGWIN
0.9323,Fri Mar 16 17:39:50 +0000 2018,0.0,0.563,0.437,@clgaming,1,Everyone wish a very happy birthday to our marksman @Stixxay! 🎉🎂  We hope you have a great day and we know you will… https://t.co/NzSDaHoRRW
0.906,Fri Mar 16 01:06:00 +0000 2018,0.0,0.566,0.434,@clgaming,1,"Best advice for an aspiring support? ""Don’t play support!"" 😂 - Fill

Get to know our Academy support @CLG_Fill in o… https://t.co/qdRaMRgAva"
0.5106,Fri Mar 16 00:28:58 +0000 2018,0.0,0.815,0.185,@clgaming,1,"@preztoRL @MijoRL Yep, noticed as soon as it was updated. Our website has certain sections that update slowly, so t… https://t.co/sxyR5Mk8Pd"
0.8107,Fri Mar 16 00:24:08 +0000 2018,0.0,0.721,0.279,@clgaming,1,"RT @CLGRico: Very clean win today against @TeamSoloMid Academy.
Meanwhile @echofoxgg Academy is still going in big ! Tomorrow is the decisi…"
0.0,Fri Mar 16 00:23:39 +0000 2018,0.0,1.0,0.0,@clgaming,1,That's 5 in a row for the Academy squad! 👊GGWP @TeamSoloMid! We will be closing out the season tomorrow on stream a… https://t.co/vaihajYaCq
0.9188,Fri Mar 16 00:06:55 +0000 2018,0.0,0.434,0.566,@clgaming,1,@oviefan123 @EmyyCSGO WOW! Thank you so much for the support. We appreciate you @oviefan123!
-0.0516,Thu Mar 15 23:08:08 +0000 2018,0.113,0.783,0.104,@clgaming,1,"RT @lolesports: Three teams, two spots in playoffs, one week left: @clgaming, @TeamLiquidLoL, and @TeamSoloMid fight to secure their spots…"
0.0,Thu Mar 15 22:26:05 +0000 2018,0.0,1.0,0.0,@clgaming,1,@jnguy11 @Biofrostlol  https://t.co/KJobG6mS9N
0.0,Thu Mar 15 22:23:59 +0000 2018,0.0,1.0,0.0,@clgaming,1,@Portilho @Biofrostlol 😂
0.0,Thu Mar 15 22:17:15 +0000 2018,0.0,1.0,0.0,@clgaming,1,"Fill in the blank. Bio__________.

🖼️ https://t.co/2LKSYoCk8b https://t.co/12E4BWa4Xl"
0.5859,Thu Mar 15 21:13:08 +0000 2018,0.0,0.863,0.137,@clgaming,1,This is the last week of the spring split as our Academy team looks for their 5th win a row. 🔥 The game will be pla… https://t.co/XUAXTXun5Y
0.0,Thu Mar 15 20:30:23 +0000 2018,0.0,1.0,0.0,@clgaming,1,RT @BlakyChan5638: Just bought my first jersey ever with @clgaming Thnx @KidSkys for the discount https://t.co/NjrmWFnVBp
0.0,Thu Mar 15 19:06:01 +0000 2018,0.0,1.0,0.0,@clgaming,1,@Squirrely_gamin @Zterry12 @KidSkys Ayeeee!! 🔥🔥
0.0,Thu Mar 15 19:05:22 +0000 2018,0.0,1.0,0.0,@clgaming,1,"RT @Squirrely_gamin: First I got the @clgaming shirt from @Zterry12 then the joggers cause I saw @KidSkys had a discount code 😉
So hyped it…"
0.5707,Thu Mar 29 16:43:34 +0000 2018,0.0,0.83,0.17,@clgaming,2,@miami454 @OMENbyHP If you end up winning the giveaway sweepstakes we will ask for your size. We have XLs!
0.0,Thu Mar 29 16:43:05 +0000 2018,0.0,1.0,0.0,@clgaming,2,@whowantsatoyboy @OMENbyHP Worldwide unless we can't ship to your country due to laws or other factors.
0.0,Thu Mar 29 16:35:53 +0000 2018,0.0,1.0,0.0,@clgaming,2,"In celebration of our new partnership with @OMENbyHP we are doing a SIGNED jersey giveaway!

RT + Click Link to Ent… https://t.co/FDJMgvWcoV"
0.0,Thu Mar 29 16:13:48 +0000 2018,0.0,1.0,0.0,@clgaming,2,RT @OMENbyHP: Game recognizes game. Which is why we're now the official training hardware of @clgaming. #OMENxCLG  #CLGFIGHTING https://t.c…
0.5255,Thu Mar 29 16:05:04 +0000 2018,0.0,0.825,0.175,@clgaming,2,"Proud to announce @OMENbyHP as the official training hardware partner of CLG! #OMENxCLG  
 
Full Announcement »… https://t.co/JSGkMw7DJP"
0.0,Thu Mar 29 03:56:24 +0000 2018,0.0,1.0,0.0,@clgaming,2,RT @Jigz: Big little strim https://t.co/54rnAl6RJd
0.8439,Thu Mar 29 01:12:45 +0000 2018,0.089,0.558,0.354,@clgaming,2,"RT @fineokay_: Really fun set, GGs to @SpacestationGG. Great group of players/personalities, expect our rematch to be insane. Proud of the…"
0.9686,Thu Mar 29 00:56:09 +0000 2018,0.0,0.511,0.489,@clgaming,2,"RT @Homiefe: It feels super good to beat ssg and be undefeated! Super proud of my team and the progress we've made, and we'll do our best t…"
0.6351,Thu Mar 29 00:33:39 +0000 2018,0.203,0.406,0.391,@clgaming,2,@SethJ4417 @Homiefe Thanks for the support Seth! Sorry to scare you like that! 😅#CLGFIGHTING
0.0,Thu Mar 29 00:30:01 +0000 2018,0.0,1.0,0.0,@clgaming,2,"Do you know the origin of fineokay's name? 🤔

Get to know our beast Solo Laner in our latest episode of CLG 20 Ques… https://t.co/TjeWKEDagv"
0.8807,Thu Mar 29 00:19:23 +0000 2018,0.0,0.683,0.317,@clgaming,2,RT @Inbowned: @fineokay_ is making a case for best NA solo laner. He has played fantastic every game this year and he’s part of the reason…
0.4981,Thu Mar 29 00:19:16 +0000 2018,0.0,0.877,0.123,@clgaming,2,"RT @SmitePro: GG! @clgaming cleans up the set 2-0 and continues their undefeated streak in the #SPL. 

Here are your NA standings after ton…"
0.0,Thu Mar 29 00:18:59 +0000 2018,0.0,1.0,0.0,@clgaming,2,RT @fdotny: real talk @clgaming even hotter than I thought
0.7488,Thu Mar 29 00:09:32 +0000 2018,0.0,0.738,0.262,@clgaming,2,What a start! We take sole possession of first place and extend our win streak to three! 🔥🔥 GGWP @SpacestationGG!… https://t.co/MVoorjCEdS
0.0,Wed Mar 28 23:38:36 +0000 2018,0.0,1.0,0.0,@clgaming,2,".@Stixxay streaming two days in a row?! 😲🙌

➡️ https://t.co/fKUvNQ9qMQ https://t.co/uZTxTEXfmH"
0.4263,Wed Mar 28 23:34:55 +0000 2018,0.0,0.839,0.161,@clgaming,2,"RT @gsmVoiD: Wisdom Wednesdays starts again! Essentially an AMA stream, not limited to just Smash but aimed towards educating the masses 
h…"
0.0,Wed Mar 28 23:34:36 +0000 2018,0.0,1.0,0.0,@clgaming,2,"RT @SFAT: Melee prac w/ @VroZone 

https://t.co/uKIVEB5Z2Q"
0.855,Wed Mar 28 23:34:04 +0000 2018,0.0,0.323,0.677,@clgaming,2,@HighFlyin28 Happy birthday! It looks great! 👌
0.0,Wed Mar 28 23:33:05 +0000 2018,0.0,1.0,0.0,@clgaming,2,RT @HighFlyin28: Today is my birthday. When I finally arrived home today from work I opened my present and it literally made my day. Now I…
0.2481,Wed Mar 28 23:32:27 +0000 2018,0.083,0.741,0.176,@clgaming,2,RT @SmitePro: The @clgaming boys are unstoppable! They've committed another deicide against @spacestationgg and cleared the way for a Game…
0.7177,Wed Mar 28 22:39:57 +0000 2018,0.0,0.769,0.231,@clgaming,2,Our Smite team is looking for their third straight win today! 👊 Tune in as we take on @SpacestationGG next on strea… https://t.co/SsIMSxZdDE
0.0,Wed Mar 28 21:20:41 +0000 2018,0.0,1.0,0.0,@clgaming,2,RT @fineokay_: fineokay - HOW TO TEAMFIGHT AS A SOLO LANER! (Part 1): https://t.co/H3qkooKUwh via @YouTube
0.0,Wed Mar 28 21:20:25 +0000 2018,0.0,1.0,0.0,@clgaming,2,@SailorChristy @Biofrostlol @CORSAIR Slight correction. *Winning 😉
-0.6892,Wed Mar 28 20:29:57 +0000 2018,0.265,0.735,0.0,@clgaming,2,@SailorChristy @Biofrostlol @CORSAIR You know what is the worst! Being cold during a ranked game! 😤
0.2144,Wed Mar 28 20:00:42 +0000 2018,0.0,0.926,0.074,@clgaming,2,"RT @fineokay_: Show your support to me and the team today by not only watching us over at https://t.co/VMM7qbBklu starting at 5 est, but al…"
0.4019,Wed Mar 28 19:53:34 +0000 2018,0.0,0.899,0.101,@clgaming,2,RT @SnoopyMans: Our games today our going on at 6:45 pm est on https://t.co/FlbQEcAcxt You can also support us by buying our CLG bundle on…
0.0,Wed Mar 28 19:48:25 +0000 2018,0.0,1.0,0.0,@clgaming,2,"RT @gsmVoiD: Bardock squaaaddd
https://t.co/J1QJuwU7LX"
0.0,Wed Mar 28 19:48:02 +0000 2018,0.0,1.0,0.0,@clgaming,2,"RT @TheRealLaXInG: HELLO

https://t.co/JISTCpROyD"
0.6249,Wed Mar 28 19:28:02 +0000 2018,0.0,0.662,0.338,@clgaming,2,A True Story: @Biofrostlol on our way to the @CORSAIR Meet + Greet. 😅 https://t.co/E4xrGTJ9kR
0.5859,Wed Mar 28 18:26:47 +0000 2018,0.0,0.814,0.186,@clgaming,2,"RT @Homiefe: If you're a CLG fan buy the CLG Season badge, and get ready to watch our games vs Spacestation tonight on https://t.co/RbGTn8y…"
0.7756,Wed Mar 28 18:26:43 +0000 2018,0.0,0.8,0.2,@clgaming,2,RT @Hurriwind: make ABSOLUTELY SURE to get the CLG badge in game to show your support for the boys. We are the second set of the day and th…
0.7717,Wed Mar 28 18:18:01 +0000 2018,0.0,0.472,0.528,@clgaming,2,Happy #ManateeAppreciationDay to our favorite Manatee. 😊#URF https://t.co/cVhPpW1VOD
0.5093,Wed Mar 28 18:03:40 +0000 2018,0.0,0.752,0.248,@clgaming,2,"RT @fineokay_: we are streaming. i have some new codes haha!
https://t.co/ZeXK8F4r5C"
0.508,Wed Mar 28 01:15:43 +0000 2018,0.0,0.81,0.19,@clgaming,2,"WHOAA!  @Stixxay and @Biofrostlol are both currently streaming. Come support the boys! 🙏

Bio ➡️… https://t.co/Dh9z3emYAU"
0.3365,Tue Mar 27 23:14:18 +0000 2018,0.0,0.854,0.146,@clgaming,2,"Whaaaat! 🙌 Come watch our top lane carry stream some high level League! 

➡️ https://t.co/iMtPwD89GX https://t.co/E2gNxVhkxP"
0.3182,Tue Mar 27 22:32:50 +0000 2018,0.0,0.909,0.091,@clgaming,2,.@Hurriwind sat down with us and told us his goals for 2018. Be sure to catch our Smite team back in action tomorro… https://t.co/JSvARpEWzz
0.4559,Tue Mar 27 21:04:36 +0000 2018,0.0,0.843,0.157,@clgaming,2,"#CLGFAM get in here! Our Solo Laner @fineokay_ is currently streaming some ranked play! 

➡️ https://t.co/uIvs29RDgB https://t.co/BkjCHiIte0"
0.3182,Tue Mar 27 20:18:58 +0000 2018,0.0,0.913,0.087,@clgaming,2,The girls are on their way to Denmark to compete in Copenhagen Games. Be sure to catch up with them in CLG Roads: A… https://t.co/7YlH1Paz9b
0.4019,Tue Mar 27 17:40:43 +0000 2018,0.0,0.838,0.162,@clgaming,2,"Come support our Mid Laner @Huhi. He is currently streaming League of Legends. 😁

📺 https://t.co/huCg64Ek5J https://t.co/pcnf0RsAVW"
0.6369,Mon Mar 26 22:36:04 +0000 2018,0.0,0.776,0.224,@clgaming,2,".@DarshanU discusses his thoughts on how the off-season will help the team get ready for the Summer Split. 

Watch… https://t.co/1jTVTdieuL"
0.0,Mon Mar 26 19:30:01 +0000 2018,0.0,1.0,0.0,@clgaming,2,"Which superheroes would your teammates be? 🤔😂

Get to know @BoxForEngland in this week’s episode of CLG 20 Question… https://t.co/oNR1WskNoT"
0.0,Mon Mar 26 18:43:27 +0000 2018,0.0,1.0,0.0,@clgaming,2,"Get in here! @TheRealLaXInG is currently streaming some R6! 👀

📺 https://t.co/ULDuLdDatf https://t.co/1IjjQSGDc7"
0.7073,Mon Mar 26 18:35:57 +0000 2018,0.0,0.766,0.234,@clgaming,2,"#ICYMI Go watch this awesome mini documentary on @gsmVoiD’s path to pro player. 

Watch ➡️ https://t.co/VzQ89EZyyk https://t.co/2Mx8ScOLTN"
0.6239,Mon Mar 26 18:10:45 +0000 2018,0.0,0.746,0.254,@clgaming,2,RT @fineokay_: fineokay - CHIRON ADC! (how did we win this...): https://t.co/i110q0r5S8 via @YouTube
